date;hashtag;tweet;username;intent;emotion
22/05/2020 03:27;['#indonesiaterserah'];mungkin konsep the new normal adalah herd immunityindonesiaterserah;bije dwi xiao putra;negative;anger
22/05/2020 03:27;['#indonesiaterserah'];serem ga si aturan dalam ranah pribadidalam mobil misal di perketat kendaraan di cek satu2 padahal notabene org yg semobil dimasa kaya gini juga serumah ini dirumah senggol2an tapi aturan di tempat umum di longgarin logikanya dimanaindonesiaterserah;t i t a;negative;anger
22/05/2020 03:27;['#jumatberkah', '#presidenstandupcomedy', '#rezimberjutakasus', '#indonesiaterserah'];jujur itu memang berat karena kejujuran bisa membuat byk orang gak suka kejujuran membuat hati tenangkejujuran akan menyelamatkan kita di dunia jg di akhiratjumatberkahpresidenstandupcomedyrezimberjutakasusindonesiaterserah ;bcaralahapaadany ;positive;love
22/05/2020 03:25;['#indonesiaterserah'];lawong ndableg kabeh ini belum seberapa tunggu 12mg setelah lebaran ambyaaarr indonesiaterserah;arief b;negative;anger
22/05/2020 03:25;['#indonesiaterserah', '#psbbbelumdilonggarkan', '#covid__19', '#berdamaidgncorona', '#stayathome', '#bersatulawancovid19'];jadi ini kejadiannya didaerah ku di daerahku masih normal seperti tdk ada covid 19 cuma pakai masker dan cuci tanganindonesiaterserah psbbbelumdilonggarkancovid19 berdamaidgncorona stayathome bersatulawancovid19 pictwittercomnd4vsxiaji;machiatto;negative;sad
22/05/2020 03:23;['#indonesiaterserah'];indonesiaterserah y udh;daraa;negative;anger
22/05/2020 03:23;['#stayinside', '#indonesiamelawancovid19', '#indonesiaterserah'];stayinside teman teman mau ikut indonesiamelawancovid19 atau indonesiaterserah yaa pilihan kalian ;an;negative;sad
22/05/2020 03:22;['#indonesiaterserah'];indonesiaterserah yahhh melihat perkembangan kemarin kayanya masih blm jelas 1000 orang lebih kan bener nih grafik kayanya pictwittercomeqemfwgk3l;seputar kota tegal;negative;fear
22/05/2020 03:22;['#indonesiaterserah'];pemerintah minta maaf akui sulit membuat kebijakan untuk rakyat kayanya lebih tepat ya kalo begini indonesiaterserah;obama;negative;fear
22/05/2020 03:22;['#indonesiaterserah'];apalah daya psbb hanyalah sebuah singkatan indonesiaterserah;istrinya pak camat;negative;sad
22/05/2020 03:22;['#indonesiaterserah'];selamat pagi indonesia selamat pagi yg lagi siap2 berdesakan di mall pasar swalayan pasar tradisional keramaian yg lain indonesiaterserah;curup online;negative;anger
22/05/2020 03:20;['#indonesiaterserah'];tagar indonesiaterserah gambaran kinerja pemerintah antara ada dan tiada ;mr loemy;negative;sad
22/05/2020 03:17;['#indonesiaterserah'];males tinggal di endonezia don wkwkindonesiaterserah;gichell;negative;anger
22/05/2020 03:10;['#indonesiaterserah', '#terserahindonesia'];g heran kl d indo d cap penanganan covidny paling buruk di asiatenggara presiden ngeluarin kebijaka bskny dia batalin lg presiden ngasi statemen bskny pembantuny ngebantah blm lg antar pembantu beda omongan beda kebijakan indonesiaterserahterserahindonesia;ru;negative;anger
22/05/2020 03:06;['#indonesiaterserah', '#sakarepmu'];kerumunan padat merayap pagi ini di pasar tradisional istilahnya prepegan lupa covid 19 lupa jaga jarak indonesiaterserah sakarepmu;arif;negative;fear
22/05/2020 03:06;['#indonesiaterserah'];hoho indonesia karepmu indonesiaterserah pictwittercomul7scs0n2j;juliett;negative;anger
22/05/2020 03:02;['#indonesiaterserah', '#terserahindonesia'];kalo masih kayak giniindonesiaterserahterserahindonesia ;zo taeoh;negative;anger
22/05/2020 03:02;['#covid19ke', '#indonesiaterserah'];hayo gimana mau belajar dari sejarah atau mau mengulang sejarahcovid19ke indonesiaterserah pictwittercomqqwzhefyrk;nggak;negative;fear
22/05/2020 02:59;['#tebet', '#indonesiaterserah'];katanya rame eh pas gua cek gak ada apa apatebetindonesiaterserah pictwittercomzgluli7oj3;naufal;negative;
22/05/2020 02:57;['#indonesiaterserah', '#indonesiajanganlengah'];teruslah berbuat untuk kebaikan abaikan indonesiaterserah tetaplah waspada aku paham dirimu bosan dengan situasi ini tapi bertahanlah jadikan indonesiajanganlengah jangan lengah dan lelah jagoanku tetaplah membuatku kagum dengan apa yg ada saat inisptganam36 pictwittercomjm8cku8zkb;the cocot can blank;positive;love
22/05/2020 02:55;['#indonesiaterserah'];but yeah klakuan aparat yg tajam kebawah tp tumpul keatas kek gini emg sangat layak bwt dipertanyakanklo diambil cunto laen ini sm kek kasus yg di bogorsenior walkot yg sm marahnyapnanganan yg di bogor omong btwgmn yah damai apa diproses nihindonesiaterserah;providensia;negative;anger
22/05/2020 02:55;['#indonesiaterserah'];sahur sampe dibangunin saking ngantuknyaabis makan ngerokokkopi baru di buatinrokok belum habis udah ketiduranbangun tidur tiba tiba pengen bilang sayang rokok sama kopinya indonesiaterserah pictwittercomf7y6xfhcvl;mas yazed;negative;sad
22/05/2020 02:47;['#indonesiaterserah'];wah gue kagum bgt sama ketololan warga indonesia wkwkwk wow indonesiaterserah pictwittercomw4fnkid0mz;apa aja boleh;negative;anger
22/05/2020 02:46;['#patuhiprotokolcovid19', '#indonesiaterserah', '#jumatberkah'];pesan damai taggar twitter patuhiprotokolcovid19 dan indonesiaterserah lewat youtubejumatberkah;revolusi ilmiah;positive;love
22/05/2020 02:43;['#indonesiaterserah'];selamat datang gelombang kedua siap2 maut menanti anda indonesiaterserah pictwittercomvdz0nyabcy;fila;negative;fear
22/05/2020 02:41;['#indonesiaterserah'];kehabisan kata2 indonesiaterserah ;wizzi;negative;sad
22/05/2020 02:40;['#indonesiaterserah'];indonesiaterserah gundulmu deloken iki matamu cuk opo ancen wes gak duwe ati ;eki;negative;anger
22/05/2020 02:40;['#indonesiaterserah', '#coronavirus', '#maritempelengcorona'];yaudah lah gak tau lagi harus ngapain di home indonesiaterserah coronavirus maritempelengcorona pictwittercomglvywi6hwj;olivaja;negative;sad
22/05/2020 02:35;['#indonesiaterserah'];semoga wfh 2 bulan lbh ga sia2 indonesiaterserah ;wizzi;negative;sad
22/05/2020 02:31;['#indonesiaterserah'];indonesiaterserahmasyarakat lakukan mau mu sesuka hati mu namun jangan menangis jika nanti kena covid19;domingo;negative;anger
22/05/2020 02:29;['#indonesiaterserah'];ga bisa belanja baju lebaran offline ga bikin lu matiindonesiaterserah;khairunnisandita;negative;anger
22/05/2020 02:29;['#indonesiaterserah'];jangan sok2an indonesia terserah deh mending kalian itu jaga diri kalian dan keluarga kalian daripada cuman sok ikutan indonesiaterserah;masangga;negative;anger
22/05/2020 02:28;['#indonesiaterserah'];wabah yang berujung pasrah indonesiaterserah pictwittercomyhqkyihwqf;pks riau;negative;sad
22/05/2020 02:23;['#indonesiawhatever', '#indonesiaterserah'];tadi gua gak sengaja liat story whatsapp guru smp dan dia bagiin ini utk kalian yg masih ngeremehin covid19 dan nantangin takdir tuhan plis dirumah aja kalo emang gk penting bgt buat keluar dan patuhi peraturan pemerintah indonesiawhatever indonesiaterserah pictwittercomahyancxinc;ichanloey;negative;anger
22/05/2020 02:18;['#indonesiaterserah'];pemerintah cuma perlu tegas jangan plin plan indonesiaterserah ;wizzi;negative;anger
22/05/2020 02:16;['#indonesiaterserah'];hormat setinggitingginya untuk para medis di indonesia maaf saudaramu banyak yang bersikap bodoamat doa terbaik untuk para medis indonesia indonesiaterserah;san;positive;love
22/05/2020 02:15;['#indonesiaterserah'];ya allahwes dikandani bola bali kok yohnek kepenak italia kae ora akeh si dadi korbanindonesiaterserah;follow back;negative;sad
22/05/2020 02:13;['#indonesiaterserah'];sampai pandemi corona pun sempatsempatnya dibuat prank indonesiaterserah;pnnw ;negative;anger
22/05/2020 02:13;['#jermberterserah', '#indonesiaterserah'];nek pengin mati yo matio deweojo ngajak wong liyojermberterserahindonesiaterserah ;kusbandono ibarhim;negative;anger
22/05/2020 02:08;['#indonesiaterserah'];rezim jokowimaruf sdh lempar handuk indonesiaterserah rakyat sekarang wis wayahe ;islam4all;negative;anger
22/05/2020 02:08;['#indonesiaterserah'];indonesiaterserah berkerumun di pasar di mall di bandara di pelabuhan boleh tapi berjamaah di masjid tidak bolehnugarislucumuhammadiyingl;bronky van tracal;negative;anger
22/05/2020 02:07;['#indonesiaterserah'];kalian yang sibuk milih baju lebaran di mallpunya perasaan kagapara dokter juga punya keluargamereka juga pengen kaya kalian kumpul dihari lebaran sama keluargaketemu anakbukan cuman loe pada yg mau bahagiakesannya mereka mati2an berjuang sendirianindonesiaterserah;ulvi dewi;negative;anger
22/05/2020 02:07;['#gasidoprei', '#dirumahaja', '#indonesiaterserah'];ada yg masih belum rela gasidoprei dirumahaja indonesiaterserah pictwittercomegpakdznd2;nyoms;negative;sad
22/05/2020 02:05;['#indonesiaterserah'];dear disdukcapil republik indonesia mohon berikan data yang diperlukan kepada petugas bansos pandemi covid19 karena yang berdampak oleh pandemi ini adalah seluruh rakyat indonesia tanpa terkecualiindonesiaterserahmustika agung jaya;mustika agung jaya;negative;sad
22/05/2020 01:57;['#indonesiaterserah', '#imundaniman'];setelah pandemi ini berakhir akankah keadaan kembali normal atau akan tercipta keadaan normal yang baruapakah benar sedikit demi sedikit kita sedang dipaksa membenarkan sesuatu yang sejatinya abnormaluntuk terciptanya keadaan normal yang baruindonesiaterserahimundaniman;izazaaz;negative;fear
22/05/2020 01:55;['#indonesiaterserah'];mana yang lebih kuat kuasanya agama atau seleksi alamindonesiaterserah pictwittercomkcnqecndy3;ngeringerisedap;negative;sad
22/05/2020 01:52;['#indonesiaterserah'];udah ambyar ndak dapat pemasukkan hingga tiga bulan ini udah ganti profesi buat bertahan hidup masih lamakah pandemi ini udah bosen stay at home indonesiaterserah;wong cilik ngapakraya;negative;sad
22/05/2020 01:51;['#indonesiaterserah', '#covid?19', '#jepang'];tapi jepang masih lebih baik sih timbang indonesia dalam menangani coronaindonesiaterserahcovid19jepang pictwittercoml1gqttpqvm;  slowresp;negative;sad
22/05/2020 01:47;['#indonesiaterserah'];saat poltik tak tau mana yang tajam atau yang tumpulindonesiaterserah pictwittercompcohugux0l;lialiarbain;negative;anger
22/05/2020 01:45;['#indonesiaterserah'];saat sakit yang obati dan rawat siapa omg indonesiaterserah;bhendratmo;negative;anger
22/05/2020 01:45;['#indonesiaterserahsukasukakalian', '#indonesiaterserah', '#semangattimmedis'];sudah muak dengan isi berita isi nya masalah dan masalahada apa dengan mu wahai rakyat bekerja keraslah sama ingin bebas indonesiaterserahsukasukakalian indonesiaterserah semangattimmedis;apriyani19;negative;anger
22/05/2020 01:45;['#indonesiaterserah'];gak bar2 gak ambyarindonesiaterserah;fakhri is back;negative;anger
22/05/2020 01:39;['#ehh', '#indonesiaterserah'];duluusmpt ngefans ama mbak inihhhtp sejakahsudahlahduh mbaknya kena prank jg inihehh kena apa bagian dari yaterserah dehhh toh indonesiaterserah ga pemerintah ga rakyatbyk yg ndablegg karepmuuuu wess ;   ;negative;sad
22/05/2020 01:38;['#indonesiaterserah'];kemarin hampir tembus 1000 orang positif covid19 dalam sehariindonesiaterserah pictwittercom1tlc4hdze6;chacasalong;negative;fear
22/05/2020 01:38;['#indonesiaterserah'];pemandangan pagi ini saat aku terbangun kok berisik sekali diluar eh ternyata wow sepertinya warga tidak sabar untuk masak ketupat dan apa itu psbb bukan sesuatu yg mendesak lebih mendesak untuk makan ketupat dihari rayalokasi pasar kebon melati0620 amindonesiaterserah pictwittercomtopf9sauwf;mif;negative;anger
22/05/2020 01:28;['#indonesiaterserah'];tak punya pun tak apa masih ada kantong jenazah indonesiaterserah ;fidz ;negative;sad
22/05/2020 01:26;['#indonesiaterserah'];reposted from dewihamfara kalian sudah kalahindonesiaterserahkalian sudah kalahitu yang dikatakan firaun ketika nabi musa as sampai di tepi laut merah tak ada jalan lagikalian sudah kalahitu yang ;imahdaisychamomile;negative;
22/05/2020 01:26;['#indonesiaterserah'];politisi pdip tagar indonesiaterserah itu jerit suara masyarakat yang wajib didengar ;radaraktual;negative;sad
22/05/2020 01:25;['#indonesiaterserah'];witwaktu indonesia terserah indonesiaterserah;el ghiefari;negative;anger
22/05/2020 01:22;['#indonesiaterserah'];salut aja buat orang yang gak takut sama corona katanya kematian ada di tangan tuhansini kumpulin orgny kalo penyakit kamu cari bakalan dateng mas broibartkn kita beli baju lebaran terus yang jualan kena corona lo pakesekeluarga lo mati kena corona mampus indonesiaterserah;boboboifakboi;negative;anger
22/05/2020 01:19;['#indonesiaterserah'];indonesiaterserah benar2 diterapkan kalau saja ketegasan aturan diterapkan pastinya ini tidak terjadi gugustugaswsb pakjk nadirs cnnindonesia ;machmud;negative;sad
22/05/2020 01:16;['#indonesiaterserah'];indonesiaterserah pagi2 ada info rapid test gratis di giant depok liat komen warganya bukan pada seneng malah pada ngehujat pictwittercomajydszsesb;a g u n g;negative;sad
22/05/2020 01:08;['#indonesiaterserah', '#indonesiabangkitbersama'];daripada indonesiaterserah lebih baik indonesiabangkitbersamadapat salam dan ucapan idul fitri 1441 dari anak2 tk alfattaah purwokertoindonesia bangkit kita bisa bersama biar orang lain terserah dan tak ;sapto nugroho hadi;positive;
22/05/2020 01:07;['#mnuh', '#indonesiaterserah', '#indonesiaterserahsukasukakalian']; seharusnya dijadikan contoh konser new normal di indonesiamnuh indonesiaterserah indonesiaterserahsukasukakalian;subandi saputra stronghold;negative;anger
22/05/2020 01:07;['#indonesiaterserah'];astagfirullah otaknya ngga pada dipake nih indonesiaterserah;agung;negative;anger
22/05/2020 01:03;['#indonesiaterserah'];msh fluktuatif sih sy pikir jgn happy dulu indonesiaterserah;agung;negative;fear
22/05/2020 01:02;['#covid?19', '#indonesiamelawancovid19', '#indonesiaterserah'];data 23 jt orang bocor ini kayanya kalau ada niknya terus d hubungin sama apps n provider sim card yang bs bantu tracing covid19 bisa lbh bantu indonesiamelawancovid19 kali ya cuman beride di pagi hari colek bu siti fadilah indonesiaterserah blogdokter drsyukinfokes ;dokter pribadi podcast;negative;
22/05/2020 01:01;['#indonesiaterserah'];klo rakyat nya pd waras ya hrsnya bgini tdk spt yg terjadi di negeri dongeng sebelah indonesiaterserah;agung;negative;anger
22/05/2020 00:59;['#indonesiaterserah'];nahh bakal lbh seru nih kynya indonesiaterserah;agung;negative;
22/05/2020 00:58;['#indonesiaterserah'];politisi pdip tagar indonesiaterserah itu jerit suara masyarakat yang wajibdidengar ;radaraktualdotcom;negative;anger
22/05/2020 00:58;['#indonesiaterserah'];mgkn mrk dinas di kampung halaman indonesiaterserah;agung;negative;anger
22/05/2020 00:57;['#indonesiaterserah'];apa ini krn mau lebaran jd bpk minta maaf slm ini apa yg bpk sdh lakukan indonesiaterserah;agung;negative;anger
22/05/2020 00:54;['#stayathome', '#indonesiaterserah'];thx god puasa dan ied fitri kali ini tak seperti suasana puasa dan ied fitri tahun kemarin stayathomeindonesiaterserah;hai hai hallo;negative;sad
22/05/2020 00:52;['#indonesiaterserah'];bener bener dah depoksekalinya berita positif malah positif corona terbanyak di jabarindonesiaterserah ;pemuja bleki;negative;fear
22/05/2020 00:51;['#mudiktetapdilarang', '#psbb', '#indonesiasakkarepmu', '#indonesiaterserah']; dokter gelepakan rakyat kelaparan para menteri buka bandara rakyat goblok belanja ke mall dilarang mudik tetapi ada syaratmiris sekali keadaan bangsa inimudiktetapdilarang psbb indonesiasakkarepmu indonesiaterserah;bisa gitu yaa;negative;anger
22/05/2020 00:49;['#indonesiaterserah'];opo meh kiamat ndisik yo endonesa i rakyate kok ngasu kabeh indonesiaterserah;y gede;negative;sad
22/05/2020 00:48;['#indonesiaterserah'];dalam negara kapitalis keselamatan ekonomi jauh lebih diutamakan daripada keselamatan rakyatnya itulah alasan mengapa tempat perekonomian di negara ini telah dibukaini membuktikan bahwa harta dinegara ini jauh lebih dihargai daripada nyawa seseorang indonesiaterserah;suami dakjall;negative;sad
22/05/2020 00:48;['#indonesiaterserah'];losssss semoga segera psbb dijalan jalan nganjuk prima swalayan cafe cafe kan masih lossss rame indonesiaterserah;anak buah gusdur  abg ;negative;anger
22/05/2020 00:47;['#dirumahaja', '#fyp', '#indonesiaterserah', '#paramedis', '#foryou'];yg begini engga di tendangin dan enggak di nyinyiran oleh penghuni kolam please dirumahaja hargai mereka yg di garda terdepan fyp indonesiaterserah paramedis foryou pictwittercomsy1boo7x4e;muzdhalifah;negative;anger
22/05/2020 00:46;['#indonesiaterserah'];gangerti lagi gua sehari nambah 973 orang percuma diberitain kabar baik kalo orang orangnya masih pada bego egois dan ngeyelan indonesiaterserah pictwittercomuxnivxhtyo;ferdinand;negative;anger
22/05/2020 00:43;['#indonesiaterserah'];auu ahhh indonesiaterserah ;gobar;negative;anger
22/05/2020 00:41;['#indonesiaterserah', '#psbb'];sebenarnya di atas sana ada apaan sih indonesiaterserah psbb;bisa gitu yaa;negative;anger
22/05/2020 00:41;['#indonesiaterserah'];di zaman rasullullah saat munculnya wabah rasulluah dan para mengikutnya tidak berani keluar dan memilih beribadah di kediamannya masingmasing sedang kita yang cuma manusia biasa memilih sok kebal melawan terhadap wabah indonesiaterserah pictwittercomzhumt67tdo;rizky faza ramadhan;negative;anger
22/05/2020 00:41;['#indonesiaterserah'];siklus covid di indonesia kayak perjuangin kamu ditanya mau makan apa jawabnya terserah didiemin pas marahan dikatain ga peka ga didiemin dibilang ini salah lu ga usah bacot deh negeri ini perumpamaan wanita indah tapi rumitindonesiaterserah pictwittercomzhjbog5oqq;r a n;negative;anger
22/05/2020 00:40;['#indonesiaterserah'];orang indonesia tuh susah di atur di bilang suruh di rumah malah pergi beli baju lebaran indonesiaterserah kalian lah percuma psbb di mana dan gk boleh mudik kalo berkumpul beli baju lebaran boleh;enjang maulana malik ibrahim;negative;anger
22/05/2020 00:40;['#indonesiaterserah', '#stayhealthy'];mhn maaf bpkibu pahlawan kesehatan negeri ini saya kadang lalai pergi tanpa masker keluar nongkrong untuk bercengkrama ataupun workout i hope all is well we are praying for your safety and covid will end soon thank you heroindonesiaterserahstayhealthy pictwittercomkb37qnhps6;satuporsi;negative;sad
22/05/2020 00:39;['#selamatkansitifadilah', '#selamatkanri', '#sitifadilah', '#awasprovokasisaatpandemi', '#indonesiaterserah'];terima kasih mas dedy corbuzier sudah undang beliau semoga beliau sehat selalu selamatkansitifadilah selamatkanri sitifadilah awasprovokasisaatpandemi indonesiaterserah pictwittercomlyw2qb2ur3;bang sub;positive;love
22/05/2020 00:39;['#indonesiaterserah'];ga ngaruh indonesiaterserah;obama;negative;anger
22/05/2020 00:38;['#indonesiaterserah'];bukannya makin sepi eh jalanan makin ramai tempat ibadah ditutup sedangkan mall dibuka yang nentuin nambah amal kalian mall atau tempat ibadah sihindonesiaterserah;denny h;negative;anger
22/05/2020 00:34;['#sitifadilah', '#indonesiaterserah'];semoga bu sitifadilah bener bener bebas sehat selalu buindonesiaterserah pictwittercomd2ykc1sngw;bang sub;positive;love
22/05/2020 00:34;['#indonesiaterserah'];mo dipake kemana sih emang baju barunya ceu indonesiaterserah pictwittercomwztrlw9kch;bobe;negative;anger
22/05/2020 00:33;['#indonesiaterserah'];apa kabar yg kemarin ramai di mall mcd sarinah semoga tidak semakin memperluas tagar indonesiaterserah;wisnu sopian;negative;fear
22/05/2020 00:32;['#coronavirus', '#covid19indonesia', '#coronavirusindonesia', '#indonesiaterserah', '#mudiktetapdilarang', '#humorcovid19'];ngga semudah itu bambaaang coronavirus covid19indonesia coronavirusindonesia indonesiaterserah mudiktetapdilarang humorcovid19 pictwittercomxzt5sbdnqh;wahid kurniawan;negative;anger
22/05/2020 00:32;['#indonesiaterserah'];ingin dekat dengan orang2 terdekat bukan dekat dengan orang2indonesiaterserah;halim;negative;fear
22/05/2020 00:32;['#indonesiaterserah'];emang betul indonesiaterserah ;azmi azizah azzahra;negative;anger
22/05/2020 00:26;['#indonesiaterserah', '#indonesiajanganterserah'];udah tau tenaga medis sampe bikin indonesiaterserah bukannya di support biar tetep semangat malah ikut ikutan biar edgy bikin tenaga medis makin down ajaindonesiajanganterserah;kevinian;negative;anger
22/05/2020 00:26;['#indonesiaterserah', '#muhasabah'];disaat lu skrng ketawa2 nongkrong breng tmen2lu disaat itu pula jutaan anak2 dokter dan petugas kesehatan menangis menanti orang tua nya pulangindonesiaterserah muhasabah;user name;negative;anger
22/05/2020 00:25;['#indonesiaterserah'];banyak yang indonesiaterserah tapi ayola jangan menyerah warga juga ayola sadarr pemerintah juga membuat kebijakan yang baik kasian diluar sana banyak yang susah makan gagara pandemi ini turunkan ego kalian tingkat kan persatuan indonesia kita berjuang bareng yo;beta;positive;sad
22/05/2020 00:24;['#indonesiaterserah', '#psbb'];yang teriakteriak indonesiaterserah psbb kalau kalian masih beli baju lebaran keluar mah gaguna bilang indonesia terserah percuma kalau masih juga keluar rumah walaupun itu krmh tetangga dahlah biarin aja orangorang keluar semua punya kepentingan sendirisendiri ;aditya hedrian;negative;anger
22/05/2020 00:23;['#indonesiaterserah', '#jokowikingofprank', '#jokowimundursaja'];biarkan pak aniesbaswedan saja memimpin perang lawan covid19 pak jokowi krn visi misinya jelas anda cara pikir dan tindakannya gak jelas malulah sedikit indonesiaterserah jokowikingofprank jokowimundursaja ;indra gunawan;negative;anger
22/05/2020 00:23;['#indonesiaterserah'];bodoamat mulai jumat ini mau jumatan terus mau ramein masjidmau sholat ied pake masker doang kan yg ptngindonesiaterserah;anak intorvert;negative;anger
22/05/2020 00:23;['#kitaindonesia', '#indonesiaterserah'];yuk sama sama balik lagi yakin percaya jangan menuhankan ikhtiar ada yang lebih dashyat dari ikhtiar kitaindonesia jangan bilang indonesiaterserah;riszky;positive;love
22/05/2020 00:21;['#indonesiaterserah'];ketika para manusiamanusia itu rela berdesakdesakan demi baju lebaran ketimbang memikirkan bahayanya covid 19 indonesiaterserah;mahendra ;negative;sad
22/05/2020 00:20;['#indonesiaterserah', '#cepatpulihmerahputihku'];saya prithatin melihat kondisi indonesia sekarangtetap semangat indonesiaku cepatlah pulih dan juga pulihkan lah pikiran masyarakat yang nakal serta oknum yg memanfaatkan kondisi ini untuk mencari penghasilan berlebihindonesiaterserahcepatpulihmerahputihku;fauzan azka;negative;sad
22/05/2020 00:19;['#indonesiaterserah'];kemarin teriakteriak minta bantuan sembako sama pemerintah bilangnya ga punya uang tapi buat beli baju lebaran bisa sampe harus desekanlebih mementingkan gaya dari pada perut indonesiaterserah;are if;negative;anger
