date;hashtag;tweet;username;intent;emotion
07/07/2020 05:20;['#bansos', '#surabaya', '#databansos', '#penyaluranbansos', '#corona', '#coronavirus', '#covid19', '#covid_19', '#covid', '#rakyatmerdeka', '#rmcoid'];top news koran rakyat merdeka kpk terima 621 keluhan penyaluran bansos laporan paling banyak dari warga surabaya atuser bansos surabaya databansos penyaluranbansos corona coronavirus covid19 covid19 covid rakyatmerdeka rmcoid ;rakyat merdeka;negative;
07/07/2020 04:28;['#kelurahanbandulan', '#pemkotmalang', '#bansos'];berikut mimin rangkum beberapa point yang harus diperhatikan saat melakukan pencairan bantuan sosial tunai bst agar tidak terjadi kerumunan antrian warga yang menumpuk semoga bermanfaat karena disiplin adalah vaksin virus corona kelurahanbandulan pemkotmalang bansos ;kelurahan bandulan;positive;love
07/07/2020 03:00;['#indonesiaterserah'];sebaiknya kita garakkan lagi hastag indonesiaterserah;dawair zeus;negative;anger
07/07/2020 02:48;['#indonesiaterserah', '#pemerintahaneh'];suka ngakak sama pemerintah yang so tegas menangani masalah yg sebelumnya padahal pernah terjadi tapi mereka spt tutup mata indonesiaterserah pemerintahaneh;rladudals1171;negative;anger
06/07/2020 19:01;['#pilkada2020', '#incumbent', '#bansos'];banyak gubernur nikmat menjadi pejabat terus pilkada2020 incumbent bansos ;radarnonstop;negative;anger
06/07/2020 16:54;['#tangsel', '#bansos', '#lurah'];warga jurangmangu timur lolos dari bansos lurah suruh datang ke kantor tangsel bansos lurah ;radarnonstop;negative;
06/07/2020 11:19;['#pemkotmalang', '#kelurahanbandulan', '#bansos'];pembagian bantuan sosial tunai bst kementrian sosial tahap keiii bagi warga terdampak covid19 kepada 483 kpm di kelurahan bandulan senin 6 juli 2020 pemkotmalang kelurahanbandulan bansos ;kelurahan bandulan;positive;
06/07/2020 08:36;['#covid19indonesia', '#bansos', '#bogor'];pak bansos provinsi covid nya apa hanya sekali doang bukan 3 bulan terima krn banyak warga bogor utara mempertanyakan baru terima satu kali sebelum lebaran dan sudah lewat sebulan tidak ada lagi atuser covid19indonesia bansos bogor;aljechrie rizantha ;negative;sad
06/07/2020 08:06;['#pilkada2020', '#incumbent', '#bansos'];aksi incumbent saat corona bagi ponsel hingga latah ikut bagibagi bansos pilkada2020 incumbent bansos ;radarnonstop;positive;
06/07/2020 06:56;['#pancasila', '#penerusbangsa', '#rohil', '#majulahindonesiaku', '#haripancasila', '#bansos', '#bansoscovid19', '#bansospkh', '#peduli', '#pedulisesama', '#melawancovid19'];biasakan cuci tangan pakai sabun guna pencegahan penyebaran covid 19 pancasila penerusbangsa rohil majulahindonesiaku haripancasila bansos bansoscovid19 bansospkh peduli pedulisesama melawancovid19 ;humas polres rohil;positive;anger
06/07/2020 04:46;['#garagaracorona'];sleep eat pup game repeat gini aja trus ampe bego garagaracorona;pedro ;negative;anger
05/07/2020 17:15;['#kemensoshadir', '#peristiwa', '#kemensos', '#bansos', '#sembako'];sebanyak 1000 paket sembako kemensoshadir disalurkan untuk pekerja sektor otomotif terdampak pandemi covid19 peristiwa kemensos bansos sembako ;netralnews;positive;love
05/07/2020 17:14;['#peristiwa', '#kemensos', '#bansos', '#gracebatubara'];grace batubara salurkan bansos kemensos hadir sasar seluruh lapisan masyarakat peristiwa kemensos bansos gracebatubara ;netralnews;positive;love
05/07/2020 17:12;['#peristiwa', '#kementeriansosial', '#kemensos', '#juliaribatubara', '#bansos'];mensos menginstruksikan seluruh jajaran kementerian sosial untuk memastikan akselerasi penyaluran bantuan sosial peristiwa kementeriansosial kemensos juliaribatubara bansos ;netralnews;positive;love
05/07/2020 15:44;['#indonesiaterserah'];ampun2 an liat dimna mana pada berkumpul indonesiaterserah;dickywahyudi0412;negative;anger
05/07/2020 15:44;['#indonesiaterserah'];tapi kalau di lihat orang2 sekarang sudah gak takut lagi sama corona indonesiaterserah;dickywahyudi0412;negative;fear
05/07/2020 13:39;['#bansos'];bantuan paket sembako bansos ;alfa rizki;positive;
05/07/2020 11:50;['#inspirasi', '#bansos', '#mensos'];ngobrol santai tapi seru dengan mensos pasti juga tentang bansos saksikan di helmy yahya bicara mohon subscribe free inspirasi bansos mensos ;helmyyahya;positive;love
05/07/2020 11:35;['#jabar', '#bansos'];bansos provinsi jabar senilai rp 500 ribu adalah satu dari delapan pintu bantuan atuser jabar bansos;republikacoid;positive;
05/07/2020 10:25;['#indonesiaresesi', '#indonesiaterserah'];fantastis sebelumnya maskapai garuda indonesia merumahkan karyawannya dan pilotnya sekarang maskapai lion air memecat 3000 karyawannya indonesia di tangan bpkatuser atuser ambyar indonesiaresesi indonesiaterserah ;ryan;negative;sad
05/07/2020 09:51;['#bansos'];koordinasi pemerintah pusat dan daerah bansos sukses bansos atuser atuser atuser atuser atuser;syaiful w harahap;positive;joy
05/07/2020 09:43;['#kemensos', '#bansos'];pemprov jabar terus koordinasi dengan kemensos demi keberhasilan penyaluran bansos terutama terkait data penerima ;whynote;positive;
05/07/2020 09:07;['#bst', '#covid19', '#bansos'];proses pengambilan bst atuser senilai rp 600rb dilaksanakan dg menerapkan protokol kesehatan covid19 yaitu wajib pakai masker jaga jarak dan pengukuran suhu syarat ambil bansos kpm wajib membawa undangan barcode dr atuser ktp asli fotokopi kk ;kelurahan sukoharjo kec klojen kota malang;positive;
05/07/2020 09:01;['#politikbagibagikue', '#damaiindonesiaku', '#coronakapankamupulangkampung', '#indonesiamelawancovid19', '#indonesiaterserah'];data pemilu kisruh eh data corona gak singkron juga hadehhhh pak kita kerja selisih 200 perak aje dicari ampe lembur2 itu yg buat data pie pakpolitikbagibagikue damaiindonesiaku coronakapankamupulangkampung indonesiamelawancovid19 indonesiaterserah;remahan gorengan;negative;anger
05/07/2020 05:42;['#covid_19', '#corona', '#indonesiaterserah', '#semaunya'];jangan mati sekarang rekknanti di vonis terkena covid 19 covid19 corona indonesiaterserah semaunya;triyono;negative;anger
05/07/2020 05:22;['#bansos'];ada yg kantornya dibuat ngurus transaksi sejuta kaleng sarden adaaaaaaaaaaa bansos;ring satoe;negative;anger
05/07/2020 05:08;['#masapandemi', '#newwiee', '#renjun', '#normalpeople', '#normun', '#northcarolina', '#indonesiatanpapacaran', '#indobugil', '#indonesiaterserah'];tindak kekerasan kdrt meningkat selama pandemi masapandemi newwiee renjun normalpeople normun northcarolina indonesiatanpapacaran indobugil indonesiaterserah ;masbhe;negative;sad
05/07/2020 04:40;['#bansos', '#covid19', '#ekonomi', '#dampakcorona'];seperti apakah terobosan itu bansos covid19 ekonomi dampakcorona ;kbr;positive;
04/07/2020 14:14;['#covid19', '#indonesiaabnormal', '#indonesiaterserah'];hopeless ditengah kampanye new normal justru hasil postiv covid19 makin meroket indonesiaabnormal indonesiaterserah;staysave;negative;sad
04/07/2020 13:26;['#garagaracorona', '#dolansaatpandemi', '#sukajalan', '#sukakopi', '#ayokesini'];ngluyur kemanapun tujuannya lakukan segera karena itu juga menggerakkan roda ekonomi tetap jaga diri jaga kesehatan patuhi protokol kesehatan garagaracorona dolansaatpandemi sukajalan sukakopi ayokesini ;rental motor malang;positive;love
04/07/2020 11:50;['#bansos'];bansos dki masih ada apa udah meresap ke dalam tanah bansos;hansip;negative;anger
04/07/2020 11:06;['#bansos', '#sibolga'];kasus dugaan penyelewengan bantuan sosial bansos berbuntut panjang wali kota sibolga mencopot lurah pancuran bambu ;whynote;negative;
04/07/2020 06:52;['#indonesiaterserah'];corona tuh virus pa jin kok takut ma kalung hadowh indonesia ku indonesiaterserah ; putra ibu pertiwi ;negative;anger
04/07/2020 06:35;['#kamuharustau', '#lurah', '#sibolga', '#bansos'];di tengah kesulitan warga garagara pandemi covid19 seorang lurah pancuran bambu diduga selewengkan dana bansos kamuharustau lurah sibolga bansos ;indozone;negative;
04/07/2020 03:47;['#headlinebogor', '#lazalbunyan', '#zisindosat', '#bansos', '#sembako', '#beritabogor', '#kabarbogor', '#infobogor', '#jagajarak', '#pakaimasker', '#cucitangan'];headline bogor laz al bunyan dan zis indosat bersinerji bantu 100 guru ngaji terdampak covid19 di kota bogor headlinebogor lazalbunyan zisindosat bansos sembako beritabogor kabarbogor infobogor jagajarak pakaimasker cucitangan;headlinebogor;positive;love
04/07/2020 03:09;['#saveprakerja', '#prakerja', '#kartuprakerja'];satu satunya di indonesiasaveprakerja prakerja kartuprakerja ngeliat masyarakat seneng karena terbantu dengan dananya lumayan untuk nyambung hidup dan modal mereka tidak sukaa kalau temannya memperkaya diri nya sendiridi tutupi seolah semuanya baik baik saja;ananda setiyo n;negative;sad
04/07/2020 02:58;['#bansos', '#covid19'];bansos covid19 di diy telah tepat sasaran pemerintah daerah pemda diy optimis bahwa bantuan sosial bansos yang disalurkan sebagai bagian dari penanganan covid19 di diy telah tepat sasaran kesimpulan ini diperoleh usai rapat evaluasi pemberian bantuan sosial di diy ;dinas kominfo diy;positive;
03/07/2020 18:56;['#indonesiaterserah', '#indonesiakelewathebat'];perkembangab pandemik covid19 dari indonesiaterserah menjadi indonesiakelewathebat;love1958;negative;sad
03/07/2020 18:33;['#skab', '#pilkada', '#pilkadatangsel', '#tangsel', '#abuseofpower', '#oligarki', '#bansos', '#pilkada2020'];kondisi masyarakat sedang susah skab abuse of power berpotensi terjadi pada pilkada ditengah pandemi skab pilkada pilkadatangsel tangsel abuseofpower oligarki bansos pilkada2020 ;andre pradana;negative;fear
03/07/2020 17:22;['#headlinebogor', '#kabupatenbogor', '#bpnt', '#bansos', '#beritabogor', '#kabarbogor', '#infobogor'];headline bogor aktivis mahasiswa pemuda bogor endus soroti penyaluran bpnt di wilayah pamijahan headlinebogor kabupatenbogor bpnt bansos beritabogor kabarbogor infobogor;headlinebogor;positive;
03/07/2020 15:10;['#psbb', '#garagaracorona', '#covid19effect', '#ceukaing', '#pujanggagrafika', '#selfreminder', '#lagiwaras', '#quotesoftheday', '#semiotics'];rek kitu wae sudah rumit jangan ditambah rumit just simplify in frame dgroovcreative psbb garagaracorona covid19effect ceukaing pujanggagrafika selfreminder lagiwaras quotesoftheday semiotics ;iwan kartiwa;negative;sad
03/07/2020 14:47;['#indonesiaterserah'];tempat wisata buka pusat perbelanjaanpun dibuka sedangkan fasilitas untuk berolah raga basketsepak bola volly dll masih ditutup kudu kumaha ie indonesiaterserah;ayong;negative;anger
03/07/2020 13:30;['#mncnewsroom', '#relawan', '#bansos', '#ciliwung'];relawan indonesia bersatu bagikan bansos ke warga bantaran ciliwung mncnewsroom relawan bansos ciliwung ;mnc update;positive;love
03/07/2020 11:31;['#coronavirusindonesia', '#indonesiamelawancovid19', '#indonesiaterserah'];covid19 1301 kasus baru pasien positif tembus 60695 orang coronavirusindonesia indonesiamelawancovid19 indonesiaterserah baca selengkapnya ;jagat olahraga;negative;fear
03/07/2020 11:09;['#bansos', '#danadesa'];kerawanan penyelewengan bansos tingkat desa bansos danadesa ;koran memo;negative;fear
03/07/2020 10:38;['#bansos'];tak tunggu lama keluarga miskin terdampak covid19 di desa mendapatkan blt bansos ;newsurbanid;positive;love
03/07/2020 08:48;['#pati', '#ketuadprd', '#bansos', '#polemik'];ketua dprd pati akui pembagian bansos di desa rawan polemik pati ketuadprd bansos polemik atuser ;murianews;negative;
03/07/2020 04:49;['#bansos', '#covid?Ÿ¬19'];direktur jenderal rehabilitasi sosial kementerian sosial ri harry hikmat didampingi direktur rehabilitasi sosial penyandang disabilitas eva rahmi kasim menyalurkan 1267 paket bantuan sosial bansos sembako di wilayah bandung raya bansos covid19 ;mnc trijaya 1046 fm;positive;love
03/07/2020 04:39;['#buktiid', '#buktiid', '#buktidotid', '#danakesehatan', '#covid19', '#kebocorandana', '#penyelewengan', '#bansos'];penyimpangan dana bantuan sosial paling banyak dilaporkan buktiid buktiid buktidotid danakesehatan covid19 kebocorandana penyelewengan bansos;buktiid;negative;sad
03/07/2020 03:56;['#bansos', '#saberpungli', '#mabespolri', '#covid?Ÿ¬19', '#dinsos', '#lampungpostid'];setelah kpk turun tangan mengawasi bansos kini satgas saber pungli mabes polri pun ikut turun bansos saberpungli mabespolri covid19 dinsos lampungpostid ;lampungpostid;positive;
03/07/2020 03:34;['#bansos', '#pungli', '#lampung', '#lampungpostid'];pungli bansos di lampung bersiap jadi tersangka bansos pungli lampung lampungpostid ;lampungpostid;negative;
03/07/2020 02:21;['#bansos'];1313 dengan demikian kita juga bisa membantu pemerintah utk memperbaiki salah sasaran tsb bansos;dewono siswardiyanto;positive;
03/07/2020 02:21;['#bansos'];1213 tentunya diperlukan kesadaran dari masyarakat itu sendiri apabila menerima yang memang bukan haknya segera menyalurkan kembali ke yang berhak di lingkungannya bansos;dewono siswardiyanto;positive;
03/07/2020 02:21;['#bansos'];1113 tapi demi menyelamatkan masyarakat tentunya kita harus mencoba memaklumi salah sasaran dalam penyaluran bansos ini dengan harapan yang kena sasaran jauh lebih banyak dibanding dgn yg tidak kena sasaran bansos;dewono siswardiyanto;positive;fear
03/07/2020 02:21;['#bansos'];1013 pemerintah tentu lagi2 nemukan dilema satu sisi harus bantu masyarakat sesegera mungkin satu sisi harus tetap akuntabel bansos;dewono siswardiyanto;negative;
03/07/2020 02:21;['#bansos'];913 jangan sampai niatnya mau bantu tapi krn harus neliti satu2 malah akhirnya yang mau dibantu keburu game over bansos;dewono siswardiyanto;negative;fear
03/07/2020 02:21;['#bansos'];813 jadi pemerintah akhirnya dengan data yg ngga update tsb segera menyalurkan bansos tersebut dengan konsekuensi seperti yg disebut di atas bansos;dewono siswardiyanto;negative;sad
03/07/2020 02:21;['#bansos'];713 contoh yg sedang terjadi saat ini banyak bansos yang agak lambat atau salah sasaran tentu krn waktu yg dibutuhkan utk meneliti data atau update data tidak cukup atau malah engga ada bansos;dewono siswardiyanto;negative;sad
03/07/2020 02:21;['#bansos'];613 dalam kondisi darurat beda perlakuan tentunya diperlukan tahapan2 yang lebih pendek cepat namun tetap harus mengedepankan kehati2an dengan membandingkan antara dampak baik dan dampak buruknya bansos;dewono siswardiyanto;positive;
03/07/2020 02:21;['#bansos'];513 itulah perlunya setiap kegiatan apalagi menggunakan duit rakyat perlu perencanaan matang dan kehati2an bansos;dewono siswardiyanto;positive;fear
03/07/2020 02:21;['#bansos'];413 sedangkan untuk subjek berpotensi diselewengkan atau bisa2 pejabat yang ngurusi kena jerat pasal kerugian negara karena dituduh tidak transparan bansos;dewono siswardiyanto;negative;fear
03/07/2020 02:21;['#bansos'];313 siapa yang terdampak atas hal ini untuk objek tentunya masyarakat di mana bisa terjadi salah orang orang yg dituju sudah tidak ada orang yang dituju sudah naik kasta hingga orang yg seharusnya nerima malah tidak ada di dalam daftar bansos;dewono siswardiyanto;negative;sad
03/07/2020 02:21;['#bansos'];213 dengan tidak adanya data terkini tentunya jika diacu akan menimbulkan masalah baru mulai dari salahnya perencanaan penganggaran terjadinya kelebihan atau kekurangan anggaran salah nya sasaran hingga potensi kerugian negara bansos;dewono siswardiyanto;negative;fear
03/07/2020 02:21;['#bansos'];113 polemik bansos data kependudukan itu amat sangat dinamis perlu upaya sistemik utk bisa melakukan update data apalagi dengan topologi wilayah indonesia yang beragam tentunya upaya utk melakukan update data punya masalah beragam;dewono siswardiyanto;negative;
02/07/2020 16:45;['#bansos'];ekonom core jumlah positif covid19 di desa tak banyak tapi dampak ekonom terasa bansos;kontan news;negative;sad
02/07/2020 16:32;['#kartuprakerja', '#rctiplus', '#news'];buruh korban phk mengeluh tak lolos program kartu prakerja kartuprakerja rctiplus news ;gtv official;negative;sad
02/07/2020 15:48;['#indonesiaterserah'];hastag indonesiaterserah ini klo ga salah banyak dipake pas car free day jkt yang rame baangett itu bukan y;evie widiastuti;negative;sad
02/07/2020 14:41;['#bansos'];7 sebab di gedung tempat kami bekerja kami menerima upah umr dan saat ini kami hanya menerima upah hari dan yg membuat kami jengkel kenapa tidak diberitahu secara langsung bahwa kita semua diberhentikan dan kenapa harus kita semua yg ikut perbantuan packing bansos;manntos;negative;anger
02/07/2020 14:37;['#bansos'];6 kita tidak tahu alasan mereka merisignkan kami semua apa dan saat ini kita disuruh menjadi bagian dari relawan packing bansos perkelompok kita memiliki target 900 dushari dan menerima upah tansport sebesar 100 ribuorang menurut saya memang ini tidak adil ;manntos;negative;anger
02/07/2020 14:30;['#bansos'];5 dan saat ini adalah dimana titik kami 58 anak yg perbantuan bansos di resignkan entah alasannya apa awalnya semua baik saja kita mengikuti intruksi yg diperintahkan atasan sampai tertanggal 1 juli kemarin adalah akhir kami bekerja ;manntos;negative;anger
02/07/2020 14:25;['#bansos'];4 selama pandemi gedung tempat kami bekerja tutup total lalu kami dialihkan ke perbantuan packing bansos kurang lebih 4 bulan disana tapi tidak full 4 bulan sebab ada jeda selama beberapa minggu lalu lanjut kembali sampai saat ini ;manntos;negative;
02/07/2020 13:12;['#vialexa_andrea', '#newnormal', '#fyp', '#fyp??ú', '#fypchallenge', '#quarantine', '#hijabers', '#hijabercantik', '#lawancorona', '#indonesiaterserah', '#hijaberstyle'];tetaplah berusaha selagi semau masih bisa diusahakan vialexaandrea newnormal fyp fyp fypchallenge quarantine hijabers hijabercantik lawancorona indonesiaterserah hijaberstyle ;vialexa andrea;positive;love
