date;hashtag;tweet;username;intent;emotion;Rand
02/06/2020 06:08;['#bayibubu', '#bubuinfo', '#kehamilan', '#parenting', '#lawancovid19', '#dirumahsaja', '#indonesiaterserah'];10 tips untuk menjaga kesehatan anak ini patut dicoba bayibubu bubuinfo kehamilan parenting lawancovid19 dirumahsaja indonesiaterserah ;bayibubucoid;positive;;0,249603932
11/06/2020 13:00;['#bantuansosial', '#bansos', '#sapawarga', '#bantusesama'];kamu bisa bantu kawal proses pemberian bantuansosial dengan ingatkan ketua rwmu untuk lakukan verifikasi data penerima bansos lewat aplikasi sapawarga sebelum fitur tutup 2 hari lagi 18 juta butuh bantuanmu untuk dapatkan bantuan hayu urang bantusesama ;jabar digital service;positive;;0,978237202
06/06/2020 11:44;['#indonesiaterserah', '#indonesiabisa'];indonesiaterserah tetapi yakinlah indonesiabisa ;alfirus ahmad;positive;love;0,718660118
31/05/2020 16:03;['#indonesiaterserahpakde', '#indonesiaterserah', '#trendingtopic', '#fotoprofilbaru'];sekarang mah ga jaman korban php yang lagi trend korban phk yok mana suaranya kaum yang memikir cicilan bulanan indonesiaterserahpakde indonesiaterserah trendingtopic fotoprofilbaru;wendyind;negative;anger;0,429517493
08/07/2020 03:09;['#bansos'];bandung pemerintah daerah pemda provinsi jawa barat jabar terus berupaya menyelesaikan penyaluran bansos;portaljabar;positive;;0,9301851
03/06/2020 17:25;['#bansos'];menkeu bansos akan diperpanjang sampai desember dan disalurkan secara tunai non cash bansos;kontan news;positive;;0,52588761
23/05/2020 01:09;['#bansos', '#jokowi', '#cekbansos', '#siks'];login lewat website atau aplikasi cara cek data di tiga program bansos jokowi pakai nomor kepesertaan bansos jokowi cekbansos siksdataku via tribunkaltim;tribunkaltimco;positive;;0,692495347
31/05/2020 03:45;['#indonesiaterserah'];dampak mall dan pasar dibuka org2 pd teriak minta rumah ibadah jg segera dibuka keliatan bgt kalo di 62 ibadah lebih penting drpd kesehatan heran jg pdhl org sakit itu susah lho mau ibadah kita liat aja kurvanya 1 bulan ke depan naik drastis ngga tuh indonesiaterserah;jimmy d reverend;negative;anger;0,906584647
18/06/2020 13:30;['#newnormal', '#psbb', '#psbbbandung', '#psbbbdg', '#indonesiaterserah', '#selfreminder'];new normal with same old stupidity newnormal psbb psbbbandung psbbbdg indonesiaterserah selfreminder;okky rizki;negative;anger;0,286040413
12/06/2020 04:28;['#indonesiaterserah'];tdk ada kata koreksi bg pln yg jelas ttp hrs bayar masalah potongan nti disesuaikan sendiri oleh plnmau potong sedikit atau potong gede suka2 pln aja lah indonesiaterserah;;negative;anger;0,468721561
02/06/2020 07:16;['#bansos', '#pilkada', '#kpk', '#rakyatmerdeka', '#rmcoid'];demi memenangkan pilkada penunggang gelap bansos melukai perasaan rakyat bansos pilkada kpk rakyatmerdeka rmcoid ;rakyat merdeka;negative;sad;0,937923888
22/05/2020 22:07;['#indonesiaambyar', '#indonesiaterserah'];corona hilang gass ngopi indonesiaambyar indonesiaterserah pictwittercom09tdaarwjz;f a n s;positive;;0,312515715
18/06/2020 10:11;['#bansos'];masih ada beberapa hal yang perlu dievaluasi di antaranya percepatan pemenuhan pagu 20 juta penerima sembako dan percepatan penyaluran kartu keluarga sejahtera pada 11 juta penerima sembako bansos ;kbr;negative;;0,289243088
11/06/2020 04:47;['#indonesiaterserah', '#indonesiaterserah'];jauh sebelum kita memviralkan indonesiaterserah sebagai wujud rasa bongko kita atas kelakuan warga 62 yang bodoamat terhadap protokol ahli medis atau pemerintah mungkin tagar indonesiaterserah ini sudah lebih dulu menjadi trending topic di sosial media para penduduk langit;em;negative;anger;0,113989091
04/07/2020 11:06;['#bansos', '#sibolga'];kasus dugaan penyelewengan bantuan sosial bansos berbuntut panjang wali kota sibolga mencopot lurah pancuran bambu ;whynote;negative;;0,358684942
03/06/2020 06:08;['#dirumahaja', '#hapuscovid19', '#indonesiaterserah', '#fizi', '#bacotsantuy', '#pride2020', '#anonymuos', '#batam', '#suryakepri', '#jokowi', '#trumpout2020', '#balikindanahaji', '#dipecatkokdibela', '#asukabeh', '#covid19'];hadapi semuanya dengan senyuman dirumahaja hapuscovid19 indonesiaterserah fizi bacotsantuy pride2020 anonymuos batam suryakepri jokowi trumpout2020 balikindanahaji dipecatkokdibela asukabeh covid19 ;wesikuning11;positive;love;0,541468764
29/05/2020 03:02;['#kemensos', '#kemensoshadir', '#juliaribatubara', '#bansos', '#covid19'];antara news aceh kebahagiaan dari sekantong sembako selama covid19 cc atuser atuser kemensos kemensoshadir juliaribatubara bansos covid19;satriya mudha;positive;love;0,10935012
30/05/2020 21:50;['#indonesiaterserah', '#indonesiaabnormal', '#tidur'];tidurlah indonesia raya indonesiaterserah indonesiaabnormal tidur;m s h;negative;anger;0,509851008
30/06/2020 09:54;['#dulurs', '#bansos', '#covid19'];dulurs selasa 306 dilaksanakan penyerahan bansos covid19 lanjutan tahap 1 dr atuser kpd warga kel sukoharjo di bank jatim dari 47 org yg ada dlm daftar 33 org menerima bantuan tsb 14 org sisanya sdh mendapat bansos program lainnya dr atuser atuser ;kelurahan sukoharjo kec klojen kota malang;positive;love;0,867804105
27/06/2020 13:23;['#indonesiaterserah'];bgsd gatuh indonesiaterserah ;wecky;negative;anger;0,508898973
21/05/2020 09:58;['#awpi', '#lampung', '#baksos', '#bansos'];ketua umum awpi peduli wartawan dalam menghadapi pademi covid19 awpi lampung baksos bansos ;haluan lampung;positive;;0,937709129
27/06/2020 09:59;['#kartuprakerja'];langkah icw memang sudah benar untuk mendesak kpk memeriksa bau kecurangan dari pembuatan kartuprakerja sangat parah sekali jika sampe terus lolos dan menghabiskan banyak anggaran di tengah covid19 ini atuser ;yo;negative;anger;0,72384896
26/06/2020 06:50;['#indonesiaterserah'];udahlah pak mending gabung aja sama pemerintah toh rakyat juga banyak yg gak perduli lagi indonesia mau gimana pancasila mau di otak atik aja mereka gak perduli fpi dan 212 membela pancasila aja malah di nyinyirin indonesiaterserah;lucky seven;negative;anger;0,299205696
09/06/2020 19:58;['#indonesiaterserah'];disuruh percaya sama negara tapi negara keliatan banget nggak sayang sama rakyatnya indonesiaterserah;pocahontas ;negative;sad;0,135030239
03/06/2020 09:01;['#korupsi', '#bansos'];korupsi bansos di sumut kini tujuh daerah diusut ;whynote;negative;;0,589222641
09/06/2020 19:14;['#indonesiaterserah'];susah juga si untuk di kasi tau juga percuma untuk patuh menggunakan masker aja harus ada yg negor dulu baru make jadi indonesiaterserah;a;negative;anger;0,482037322
21/05/2020 10:59;['#bansos', '#bantuantunai', '#bst'];jangan digunakan untuk membeli rokok ya gunakan untuk beli kebutuhan pokok dan kebutuhan lain yang penting kata mensos tentang bantuan senilai rp600 ribu itu bansos bantuantunai bst ;antaranewscom;positive;;0,070589327
31/05/2020 10:47;['#kemensos', '#kemensoshadir', '#juliaribatubara', '#bansos'];kemensos bansos yg kualitasnya kurang bagus bisa segera diganti cc atuser atuser atuser atuser atuser atuser kemensos kemensoshadir juliaribatubara bansos;satriya mudha;negative;anger;0,883995296
01/07/2020 16:48;['#kartuprakerja'];mas rohman salah satu pelaku usaha pariwisata yg terdampak pandemi kemudian ikut program kartu prakerja beliau merasakan byk sekali manfaat yg didpt dari konten pelatihan manfaat seperti ini yg jarang diketahui oleh masyarakat umum kartuprakerja ;bamsbulaksumur;positive;joy;0,107409852
02/07/2020 14:37;['#bansos'];6 kita tidak tahu alasan mereka merisignkan kami semua apa dan saat ini kita disuruh menjadi bagian dari relawan packing bansos perkelompok kita memiliki target 900 dushari dan menerima upah tansport sebesar 100 ribuorang menurut saya memang ini tidak adil ;manntos;negative;anger;0,584158131
13/06/2020 12:07;['#kemensos', '#kemensoshadir', '#bansos', '#juliaribatubara', '#banten', '#ponpesshohibulmuslimin'];pembina pondok pesantren pun menambahkan bahwa kita semua harus bahumembahu demi mewujudkan kesejahteraan sosial cc atuser atuser kemensos kemensoshadir bansos juliaribatubara banten ponpesshohibulmuslimin;satriya mudha;positive;love;0,222510827
02/06/2020 04:10;['#bansos', '#mpr'];bamsoet mengatakan hasil donasi dari penyelenggaraan konser amal virtual berbagi kasih bersama bimbo yang masuk melalui sudah mulai disampaikan ke berbagai kelompok masyarakat bansos mpr ;antaranewscom;positive;love;0,729623258
02/06/2020 12:18;['#haji2020', '#indonesiaabnormal', '#indonesiaterserah', '#rakyatsambutnewnormal'];gak bisa banget lihat uang nganggur gak ada lagi rasa malu memakai uang yg bukan hak dan miliknya haji2020 indonesiaabnormal indonesiaterserah rakyatsambutnewnormal ;bcaralahapaadany ;negative;anger;0,901483514
06/06/2020 17:28;['#garagaracorona', '#diksihati', '#puisihati', '#literasi', '#puisi', '#senandika'];rasanya kurang sebentar saja ijab itu akan terjawab kata sah ah sayangnya terpaksa tertunda garagaracorona follow atuser support 1k diksihati puisihati literasi puisi senandika;diksi hati;negative;sad;0,750599095
19/06/2020 19:28;['#indonesiaterserah'];sak karepmulah indonesiaterserah ;rafli safaditya;negative;anger;0,473527878
06/07/2020 08:36;['#covid19indonesia', '#bansos', '#bogor'];pak bansos provinsi covid nya apa hanya sekali doang bukan 3 bulan terima krn banyak warga bogor utara mempertanyakan baru terima satu kali sebelum lebaran dan sudah lewat sebulan tidak ada lagi atuser covid19indonesia bansos bogor;aljechrie rizantha ;negative;sad;0,648819132
30/05/2020 15:19;['#indonesiaterserah', '#indonesiabisa', '#kitapastibisa'];tagar indonesiaterserah dibalas tenaga medis malaysia dengan indonesiabisa kitapastibisa terimakasih pakcik terimakasih makcik ;g pmugs;positive;love;0,448075005
10/06/2020 14:24;['#indonesiaterserah'];kemaren sehari 1043 kasus hari ini 1240 kasus new normal antara masyarakatnya yg belum faham sama maknanya atau virusnya nyari mangsa karna kelaparan pas psbb so mending psbb apa new normal yuk mulai dari diri kita sendiri jangan sampe deh ada indonesiaterserah part ii ;efri dwi prabowo;negative;fear;0,136694793
04/06/2020 17:21;['#garagaracorona', '#psbbjakarta', '#newnormal'];dikala bosan maksimalpas ada kesempatan keluar buiat belanja logistiktp pas udh diluarrasanya tidak sebebas dulutidak se happy dulu was was melulupetak umpet ama corona garagaracorona psbbjakarta newnormal;ofachnidar;negative;fear;0,010710117
06/07/2020 16:54;['#tangsel', '#bansos', '#lurah'];warga jurangmangu timur lolos dari bansos lurah suruh datang ke kantor tangsel bansos lurah ;radarnonstop;negative;;0,540073342
10/06/2020 15:43;['#masabodoh', '#bangkitdengannewnormal', '#indonesiaterserah', '#pejuangreceh'];media nakut nakutin demi perutnya masyarakat masa bodoh demi perutnya masabodoh bangkitdengannewnormal indonesiaterserah pejuangreceh ;lose control;negative;anger;0,533998003
30/05/2020 19:52;['#ngopi', '#malamminggu', '#indonesiaterserah'];pemerintah udeh gak mampu membiayai rakyat karena lockdown makanye new normal diberlakukan biarin lah kita nyari duit masingmasing ye guys tapi nyari kerjaan abis lockdown susah njiirr hehehe ngopi malamminggu indonesiaterserah;h f ;negative;anger;0,605171758
25/05/2020 14:36;['#bansos', '#kemensosdiapresiasi'];lebih banyak yg tepat sasaran bansos kemensosdiapresiasi;indonesia tertib 2020;positive;joy;0,430345179
02/06/2020 00:35;['#indonesiaterserah', '#indonesiaabnormal', '#indonesiamesum', '#ngewe'];wtf indonesiaterserah indonesiaabnormal indonesiamesum ngewe ;andi mukhtar;negative;anger;0,659966075
02/06/2020 14:33;['#indonesiaterserah', '#covid19'];lagi rame masalah pasien meninggal karena penyakit umum trus keluarga pasien dibayar agar pasien ini dicap meninggalnya karena covid agar rumah sakit mendapat pencairan dana dari pemerintah untuk pengurusan pasien covid indonesiaterserah covid19 ;walipedia;negative;sad;0,800169659
14/06/2020 15:03;['#indonesiaterserah'];yang bikin kesalahan yang punya kekuasaanyang susah seluruh negri indonesiaterserah;hendra pratama muslim;negative;sad;0,130364662
10/06/2020 06:01;['#chaos', '#newnormal', '#herdimmunity', '#indonesiaterserah'];chaos newnormal herdimmunity indonesiaterserah ;ahira myugi;negative;anger;0,368793508
02/07/2020 13:12;['#vialexa_andrea', '#newnormal', '#fyp', '#fyp??ú', '#fypchallenge', '#quarantine', '#hijabers', '#hijabercantik', '#lawancorona', '#indonesiaterserah', '#hijaberstyle'];tetaplah berusaha selagi semau masih bisa diusahakan vialexaandrea newnormal fyp fyp fypchallenge quarantine hijabers hijabercantik lawancorona indonesiaterserah hijaberstyle ;vialexa andrea;positive;love;0,803166271
27/05/2020 15:14;['#kemensos', '#kemensoshadir', '#juliaribatubara', '#bansos', '#bst'];kemensos pencairan bantuan sosial tunaibst warga terdampak covid19 cc atuser atuser kemensos kemensoshadir juliaribatubara bansos bst;satriya mudha;positive;joy;0,983729483
12/06/2020 05:07;['#optimisnewnormal', '#prank', '#covid?Ÿ¬19', '#indonesiaterserah'];hmmmboleh dicoba optimisnewnormal prank covid19 indonesiaterserah ;sekiway;negative;anger;0,175768037
08/06/2020 02:57;['#indonesiaterserah'];yth atuser kalau sudah begini apakah anda menanggung biaya perawatan pemakaman kesehatan mental keluarga yg ditinggal atau hanya sebatas indonesiaterserah dan ancaman rumah dibakar kalau tidak sholat di masjid meski wabah berlangsung atuser atuser atuser ;mohammedaner;negative;sad;0,57917664
12/07/2020 05:54;['#pandemic', '#covid19', '#bansos'];kita dukung atuser untuk selidiki adanya dugaan penyelewengan penggunaan anggaran negara selama pandemic covid19 ini untuk di kota batam sendiri ada begitu banyak carut marut yang terjadi terkait penyaluran bansos sebagai dampak dari covid19 dbt;dbt  denny boy tampubolon;negative;anger;0,429841298
19/06/2020 07:15;['#mncnewsroom', '#bansos'];intimidasi pelapor bansos bermasalah ombudsman imbau tak perlu takut mncnewsroom bansos ;mnc newsroom;negative;;0,693856935
31/05/2020 13:50;['#indonesiaterserah'];ayo dong indonesia bisa gampang diatur biar gua dapet uang jajan lagi indonesiaterserah;avvsick;negative;sad;0,840322125
14/06/2020 04:11;['#indonesiaterserah'];atuser yg nikahan rame rame gak pake masker semoga pernikahannya lancar semoga gak ada yang nyumbang covid19 indonesiaterserah ;farich firmansyah;negative;fear;0,825271589
22/05/2020 08:49;['#indonesiaterserah'];berjuang itu tdk harus kliatan panonpalu kjauhan di sultengpalu dah simbol haluan ngiri mk nya kita ngann klw sm sm ngiri namanya kompoirapih rapih dan bersih bersih menjelang hari raya idul fitri 1441htaon dpan blon tentu bs menjalani lagiindonesiaterserah pictwittercom2u1tzeeyru;kangbendera ;positive;joy;0,109372047
21/05/2020 17:47;['#indonesiaterserah', '#indonesiamelawancovid19', '#indonesia'];a thread dari opini ku saudaraku yang sebangsa dan setanah airku sekarang bukanlah saatnya saling manyalahkan tapi kita harus saling membantu jika kita saling menyalahkan tidak akan ada masalah yang selesaiindonesiaterserah indonesiamelawancovid19 indonesia;lalala72;positive;love;0,09613127
14/07/2020 11:14;['#indonesiaviral', '#diskriminasi', '#politik', '#kecurangan', '#indonesiaterserah'];masa pandemi gini masih aja main diskriminasi ras indonesiaviral diskriminasi politik kecurangan indonesiaterserah;susi puk;negative;anger;0,401822476
24/05/2020 09:22;['#covid_19', '#corona', '#viruscorona', '#indonesiaterserah', '#stayathome', '#dianisacom'];ditengah pandemi seperti sekarang ini lebaran tetap dirumah aja dan terus lakukan pencegahan covid19 corona viruscorona indonesiaterserah stayathome dianisacom ;dianisacom;positive;;0,428490395
18/06/2020 05:23;['#bansos', '#lampostco'];lagilagi bansos lampostco ;delima natalia napitupulu;positive;;0,034288
12/06/2020 11:03;['#garagaracorona'];pas pandemic gini tiba banyak orang jual produk yang bersaing garagaracorona;yesaya;negative;surprise;0,995536878
09/06/2020 01:15;['#dulurs', '#covid19', '#bst', '#bansos'];5 kami menyampaikan terima kasih kpd semua pihak yg telah mendukung pelaksanaan kegiatan tsb jika ada kekurangan dlm pelaksanaannya kami mohon maaf semoga dukungan dulurs semua mendapat balasan dr allah swt dan kita segera terbebas dr wabah covid19 amin bst bansos ;kelurahan sukoharjo kec klojen kota malang;positive;love;0,052679268
09/06/2020 02:35;['#waspadahoaxistana', '#indonesiaterserah'];warga indonesia tidak puas dengan kinerja jokowi tangani corona pak buka mata koreksi apa yang masih perlu bukan menyangkal hasil survey saran saya tambah ukuran lensa kacamata nya pak waspadahoaxistana indonesiaterserah ;themprichii;negative;anger;0,685336073
29/05/2020 02:05;['#allah', '#dirumahaja', '#indonesiaterserah'];harus tetap ikhtiar walau cobaan terus datang allah dirumahaja indonesiaterserah ;halomiiik;positive;love;0,668615031
13/06/2020 04:21;['#indonesiaterserah'];itu yg nyebar hoax pasti lg panen transferan lah pd berhasil kan pasien pdp maupun positiv nekad kabur yg meninggal keluarganya nekad jemput menolak rapid test ogah pk masker ngumpul2 rame2 ya udahlah selamatkan diri msg2 aja dah indonesiaterserah suka2 kao je lah;susi;negative;anger;0,087978979
